ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 5. Service and sales workers,2013,16.67,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 7. Craft and related trades workers,2013,23.08,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,15.38,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 9. Elementary occupations,2013,18.18,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): Total,2014,12.5,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 1. Managers,2014,18.18,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 2. Professionals,2014,16.67,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,15.79,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 4. Clerical support workers,2014,14.29,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 5. Service and sales workers,2014,23.08,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 7. Craft and related trades workers,2014,23.08,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,15.38,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 9. Elementary occupations,2014,10,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): Total,2015,12.5,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 1. Managers,2015,18.18,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 2. Professionals,2015,16.67,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,15.79,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 4. Clerical support workers,2015,14.29,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 5. Service and sales workers,2015,23.08,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 7. Craft and related trades workers,2015,15.38,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,15.38,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
Spain,Gender wage gap by occupation (%),ESP - ES - Encuesta Anual de Estructura Salarial,Occupation (ISCO-08): 9. Elementary occupations,2015,18.18,Currency: ESP - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies"
