id,indicator,indicator.label,freq,freq.label,size,data.start,data.end,last.update,n.records,collection,collection.label,subject,subject.label
EES_TG48_NOC_RT_A,EES_TG48_NOC_RT,"Share of employees working more than 48 hours per week (%)",A,Annual,10.02 KB,1990,2019,08/03/2020 06:52:27,1424,KI,"Key Indicators",HOW,"Working time"
EES_MG48_NOC_RT_A,EES_MG48_NOC_RT,"Share of employees working more than 48 hours per week, men (%)",A,Annual,10.18 KB,1990,2019,08/03/2020 06:52:35,1424,KI,"Key Indicators",HOW,"Working time"
EES_FG48_NOC_RT_A,EES_FG48_NOC_RT,"Share of employees working more than 48 hours per week, women (%)",A,Annual,9.77 KB,1990,2019,08/03/2020 06:52:44,1423,KI,"Key Indicators",HOW,"Working time"
HOW_TEMP_NOC_NB_A,HOW_TEMP_NOC_NB,"Mean weekly hours actually worked per employed person",A,Annual,12.8 KB,1990,2019,08/03/2020 06:49:34,1670,KI,"Key Indicators",HOW,"Working time"
EAR_4MMN_CUR_NB_A,EAR_4MMN_CUR_NB,"Statutory nominal gross monthly minimum wage -- Harmonized series",A,Annual,34.57 KB,1980,2019,19/01/2020 06:15:49,5025,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_INEE_NOC_NB_A,EAR_INEE_NOC_NB,"Statutory nominal gross monthly minimum wage (local currency)",A,Annual,13.36 KB,1980,2019,13/01/2020 11:28:17,2233,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_HEES_SEX_OCU_NB_A,EAR_HEES_SEX_OCU_NB,"Mean nominal hourly earnings of employees by sex and occupation (local currency)",A,Annual,61.2 KB,1981,2018,26/02/2020 16:07:11,8029,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_4HRL_SEX_OCU_CUR_NB_A,EAR_4HRL_SEX_OCU_CUR_NB,"Mean nominal hourly earnings of employees by sex and occupation -- Harmonized series",A,Annual,125 KB,1981,2018,08/03/2020 06:10:09,17530,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_XTLP_SEX_RT_A,EAR_XTLP_SEX_RT,"Low pay rate by sex (%)",A,Annual,12.99 KB,1995,2018,08/03/2020 06:10:16,1851,YI,"Yearly indicators",EAR;WOM,"Earnings and labour income | Women"
EAR_XFLS_NOC_RT_A,EAR_XFLS_NOC_RT,"Female share of low pay earners (%)",A,Annual,2.62 KB,1995,2018,08/03/2020 06:10:14,261,YI,"Yearly indicators",EAR;WOM,"Earnings and labour income | Women"
EAR_GGAP_OCU_RT_A,EAR_GGAP_OCU_RT,"Gender wage gap by occupation (%)",A,Annual,9.69 KB,1981,2018,08/03/2020 06:10:12,1284,YI,"Yearly indicators",EAR;WOM,"Earnings and labour income | Women"
EAR_4MNP_NOC_NB_A,EAR_4MNP_NOC_NB,"Statutory nominal gross monthly minimum wage -- Harmonized series (constant 2011 PPP $)",A,Annual,12.48 KB,1991,2019,08/03/2020 06:50:58,1571,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4HPT_NOC_NB_A,EAR_4HPT_NOC_NB,"Average hourly earnings of employees -- Harmonized series (constant 2011 PPP $)",A,Annual,3.62 KB,1990,2018,08/03/2020 06:50:55,383,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4HPM_NOC_NB_A,EAR_4HPM_NOC_NB,"Average hourly earnings of employees, men -- Harmonized series (constant 2011 PPP $)",A,Annual,3.57 KB,1990,2018,08/03/2020 06:50:52,378,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4HPW_NOC_NB_A,EAR_4HPW_NOC_NB,"Average hourly earnings of employees, women -- Harmonized series (constant 2011 PPP $)",A,Annual,3.56 KB,1990,2018,08/03/2020 06:50:36,378,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4MPT_NOC_NB_A,EAR_4MPT_NOC_NB,"Average monthly earnings of employees -- Harmonized series (constant 2011 PPP $)",A,Annual,12.44 KB,1990,2018,08/03/2020 06:50:30,1167,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4MPM_NOC_NB_A,EAR_4MPM_NOC_NB,"Average monthly earnings of employees, men -- Harmonized series (constant 2011 PPP $)",A,Annual,10.08 KB,1991,2018,08/03/2020 06:50:40,909,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_4MPW_NOC_NB_A,EAR_4MPW_NOC_NB,"Average monthly earnings of employees, women -- Harmonized series (constant 2011 PPP $)",A,Annual,9.95 KB,1991,2018,08/03/2020 06:50:48,906,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_TEAR_NOC_NB_A,EAR_TEAR_NOC_NB,"Average monthly earnings of employees (local currency)",A,Annual,19.52 KB,1990,2019,08/03/2020 06:49:52,1969,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_XMFG_NOC_NB_A,EAR_XMFG_NOC_NB,"Average monthly earnings of employees, manufacturing (local currency)",A,Annual,7.31 KB,1990,2019,08/03/2020 06:50:24,670,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_MEAR_NOC_NB_A,EAR_MEAR_NOC_NB,"Average monthly earnings of employees, men (local currency)",A,Annual,14.33 KB,1990,2019,08/03/2020 06:50:06,1339,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_FEAR_NOC_NB_A,EAR_FEAR_NOC_NB,"Average monthly earnings of employees, women (local currency)",A,Annual,13.63 KB,1990,2019,08/03/2020 06:50:18,1297,KI,"Key Indicators",EAR,"Earnings and labour income"
EAR_GGAP_NOC_RT_A,EAR_GGAP_NOC_RT,"Gender wage gap (%)",A,Annual,3.27 KB,1990,2018,08/03/2020 06:49:40,376,KI,"Key Indicators",EAR,"Earnings and labour income"
GED_PEAR_SEX_HHT_CHL_NB_A,GED_PEAR_SEX_HHT_CHL_NB,"Average monthly earnings of prime-age employees by sex, household type and presence of children (local currency)",A,Annual,19.83 KB,2010,2018,27/02/2020 18:55:18,1972,YI,"Yearly indicators",EAR;WOM,"Earnings and labour income | Women"
GED_PEAR_SEX_HHT_GEO_NB_A,GED_PEAR_SEX_HHT_GEO_NB,"Average monthly earnings of prime-age employees by sex, household type and rural / urban areas (local currency)",A,Annual,14.59 KB,2010,2018,27/02/2020 18:55:21,1356,YI,"Yearly indicators",EAR;WOM,"Earnings and labour income | Women"
LAC_4HPT_NOC_NB_A,LAC_4HPT_NOC_NB,"Average hourly labour cost per employee -- Harmonized series (constant 2011 PPP $)",A,Annual,4.1 KB,1995,2018,08/03/2020 06:51:11,445,KI,"Key Indicators",LAC,"Labour cost"
LAC_XEES_ECO_NB_A,LAC_XEES_ECO_NB,"Mean nominal hourly labour cost per employee by economic activity (local currency)",A,Annual,68.81 KB,1994,2018,23/02/2020 07:21:38,10060,YI,"Yearly indicators",LAC,"Labour cost"
LAC_4HRL_ECO_CUR_NB_A,LAC_4HRL_ECO_CUR_NB,"Mean nominal hourly labour cost per employee by economic activity -- Harmonized series",A,Annual,189.77 KB,1995,2018,23/02/2020 07:21:42,26682,YI,"Yearly indicators",LAC,"Labour cost"
LAC_TLAC_NOC_NB_A,LAC_TLAC_NOC_NB,"Labour cost per employee (local currency)",A,Annual,4.61 KB,1994,2018,08/03/2020 06:51:03,508,KI,"Key Indicators",LAC,"Labour cost"
LAC_XMFG_NOC_NB_A,LAC_XMFG_NOC_NB,"Labour cost per employee, manufacturing (local currency)",A,Annual,5.62 KB,1994,2018,08/03/2020 06:51:07,643,KI,"Key Indicators",LAC,"Labour cost"
SOC_HEXP_INS_RT_A,SOC_HEXP_INS_RT,"Total health expenditure as a percent of GDP by institutional sector (%)",A,Annual,34.36 KB,2000,2011,25/09/2014 09:57:38,6509,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_SOCP_SEX_RT_A,SOC_SOCP_SEX_RT,"Share of unemployed receiving regular periodic social security unemployment benefits by sex (%)",A,Annual,4.95 KB,2000,2013,12/09/2018 11:17:33,1090,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_HCOV_NOC_RT_A,SOC_HCOV_NOC_RT,"Social health protection coverage as a percent of total population (%)",A,Annual,1.47 KB,2001,2011,25/09/2014 09:57:38,156,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_NPHC_NOC_RT_A,SOC_NPHC_NOC_RT,"Percentage of health care expenditure not financed by private households' out of pocket payments (%)",A,Annual,12.27 KB,2000,2011,25/09/2014 09:57:38,2207,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_EGGE_NOC_RT_A,SOC_EGGE_NOC_RT,"Public health expenditure as a percent of General Government Expenditure (%)",A,Annual,9.88 KB,2000,2011,25/09/2014 09:57:38,2050,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_PSPE_EXP_RT_A,SOC_PSPE_EXP_RT,"Public social protection expenditure as a percent of GDP in function of health care (%)",A,Annual,11.75 KB,2000,2013,10/10/2018 14:47:15,1743,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_EBEN_AGE_RT_A,SOC_EBEN_AGE_RT,"Public social protection expenditure on benefits as a percent of GDP by age (%)",A,Annual,3.14 KB,2001,2012,10/10/2018 14:47:16,369,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_WBEN_NOC_RT_A,SOC_WBEN_NOC_RT,"Public social protection expenditure on benefits as a percent of GDP by general social assistance (%)",A,Annual,1.26 KB,2003,2012,10/10/2018 14:47:15,113,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_PPEN_SEX_RT_A,SOC_PPEN_SEX_RT,"Share of population above statutory pensionable age receiving an old age pension by sex (%)",A,Annual,3.06 KB,2000,2013,12/09/2018 11:17:33,377,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_CEAP_SEX_RT_A,SOC_CEAP_SEX_RT,"Active contributors to an old age contributory scheme as a percent of labour force by sex (%)",A,Annual,1.52 KB,2004,2012,25/09/2014 09:57:38,138,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_CWAP_SEX_RT_A,SOC_CWAP_SEX_RT,"Active contributors to an old age contributory scheme as a percent of the working age population by sex (%)",A,Annual,1.71 KB,2003,2012,25/09/2014 09:57:38,156,SSI,"Social Security Indicators",SOC,"Social protection"
SOC_HEXT_NOC_RT_A,SOC_HEXT_NOC_RT,"Total health expenditure as a percent of GDP (%)",A,Annual,10.19 KB,2000,2011,08/03/2020 06:53:40,2129,KI,"Key Indicators",SOC,"Social protection"
SOC_HEXR_NOC_RT_A,SOC_HEXR_NOC_RT,"Private health expenditure as a percent of GDP (%)",A,Annual,12.22 KB,2000,2011,08/03/2020 06:53:45,2196,KI,"Key Indicators",SOC,"Social protection"
SOC_HEXU_NOC_RT_A,SOC_HEXU_NOC_RT,"Public health expenditure as a percent of GDP (%)",A,Annual,10.04 KB,2000,2011,08/03/2020 06:53:50,2165,KI,"Key Indicators",SOC,"Social protection"
SOC_PEXT_NOC_RT_A,SOC_PEXT_NOC_RT,"Public social protection expenditure [all functions] as a percent of GDP (%)",A,Annual,6.15 KB,2000,2013,08/03/2020 06:53:55,916,KI,"Key Indicators",SOC,"Social protection"
SOC_PEXN_NOC_RT_A,SOC_PEXN_NOC_RT,"Public social protection expenditure [excluding health care] as a percent of GDP (%)",A,Annual,5.32 KB,2000,2012,08/03/2020 06:53:58,792,KI,"Key Indicators",SOC,"Social protection"
SOC_EBEO_NOC_RT_A,SOC_EBEO_NOC_RT,"Public social protection expenditure on old age and survivors' benefits as a percent of GDP (%)",A,Annual,1.56 KB,2001,2012,08/03/2020 06:54:00,139,KI,"Key Indicators",SOC,"Social protection"
SOC_EBEW_NOC_RT_A,SOC_EBEW_NOC_RT,"Public social protection expenditure on benefits for the working age as a percent of GDP (%)",A,Annual,1.23 KB,2003,2012,08/03/2020 06:54:02,111,KI,"Key Indicators",SOC,"Social protection"
SOC_EBEC_NOC_RT_A,SOC_EBEC_NOC_RT,"Public social protection expenditure on benefits for children as a percent of GDP (%)",A,Annual,1.27 KB,2003,2012,08/03/2020 06:54:03,111,KI,"Key Indicators",SOC,"Social protection"
SOC_CEAT_NOC_RT_A,SOC_CEAT_NOC_RT,"Active contributors to an old age contributory scheme as a percent of labour force (%)",A,Annual,1.49 KB,2004,2012,08/03/2020 06:54:23,135,KI,"Key Indicators",SOC,"Social protection"
SOC_CWAT_NOC_RT_A,SOC_CWAT_NOC_RT,"Active contributors to an old age contributory scheme as a percent of the working-age population (%)",A,Annual,1.68 KB,2003,2012,08/03/2020 06:54:28,153,KI,"Key Indicators",SOC,"Social protection"
INJ_DAYS_SEX_MIG_NB_A,INJ_DAYS_SEX_MIG_NB,"Days lost due to cases of occupational injury with temporary incapacity for work by sex and migrant status",A,Annual,37.68 KB,1975,2018,29/11/2019 15:55:11,4632,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_DAYS_ECO_NB_A,INJ_DAYS_ECO_NB,"Days lost due to cases of occupational injury with temporary incapacity for work by economic activity",A,Annual,101.63 KB,1975,2018,26/01/2020 06:21:22,14596,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_FATL_SEX_MIG_NB_A,INJ_FATL_SEX_MIG_NB,"Cases of fatal occupational injury by sex and migrant status",A,Annual,40.83 KB,1970,2018,01/12/2019 14:48:20,7410,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_FATL_ECO_NB_A,INJ_FATL_ECO_NB,"Cases of fatal occupational injury by economic activity",A,Annual,164.68 KB,1970,2018,26/01/2020 06:21:29,36920,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_SEX_MIG_NB_A,INJ_NFTL_SEX_MIG_NB,"Cases of non-fatal occupational injury by sex and migrant status",A,Annual,52.82 KB,1970,2018,01/12/2019 14:48:48,7283,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_ECO_NB_A,INJ_NFTL_ECO_NB,"Cases of non-fatal occupational injury by economic activity",A,Annual,194.32 KB,1970,2018,01/03/2020 07:01:07,32746,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_INJ_ECO_NB_A,INJ_NFTL_INJ_ECO_NB,"Cases of non-fatal occupational injury by type of incapacity and economic activity",A,Annual,186.94 KB,1971,2018,19/01/2020 06:29:32,31591,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_SEX_INJ_MIG_NB_A,INJ_NFTL_SEX_INJ_MIG_NB,"Cases of non-fatal occupational injury by sex, type of incapacity and migrant status",A,Annual,74.11 KB,1971,2018,22/11/2019 16:19:58,11095,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_FATL_SEX_MIG_RT_A,INJ_FATL_SEX_MIG_RT,"Fatal occupational injuries per 100'000 workers by sex and migrant status",A,Annual,39.73 KB,1969,2018,19/01/2020 06:17:31,5763,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_FATL_ECO_RT_A,INJ_FATL_ECO_RT,"Fatal occupational injuries per 100'000 workers by economic activity",A,Annual,154.52 KB,1969,2018,16/02/2020 06:27:36,27895,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_SEX_MIG_RT_A,INJ_NFTL_SEX_MIG_RT,"Non-fatal occupational injuries per 100'000 workers by sex and migrant status",A,Annual,48.24 KB,1970,2018,19/01/2020 06:17:25,5448,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_NFTL_ECO_RT_A,INJ_NFTL_ECO_RT,"Non-fatal occupational injuries per 100'000 workers by economic activity",A,Annual,178.72 KB,1970,2018,16/02/2020 06:27:27,23928,YI,"Yearly indicators",OSH,"Safety and health at work"
LAI_WOPL_NOC_NB_A,LAI_WOPL_NOC_NB,"Registered workplaces that could be selected for labour inspection",A,Annual,2.88 KB,2000,2018,18/12/2019 17:33:40,318,YI,"Yearly indicators",OSH,"Safety and health at work"
LAI_INSP_SEX_NB_A,LAI_INSP_SEX_NB,"Number of labour inspectors by sex (thousands)",A,Annual,6.37 KB,2008,2018,24/01/2020 15:12:03,1040,YI,"Yearly indicators",OSH,"Safety and health at work"
LAI_VIST_NOC_NB_A,LAI_VIST_NOC_NB,"Number of labour inspection visits to workplaces during the year",A,Annual,4.03 KB,1996,2018,24/01/2020 13:52:20,478,YI,"Yearly indicators",OSH,"Safety and health at work"
LAI_INDE_NOC_RT_A,LAI_INDE_NOC_RT,"Inspectors per 10'000 employed persons",A,Annual,2.74 KB,2008,2018,26/01/2020 06:12:18,408,YI,"Yearly indicators",OSH,"Safety and health at work"
LAI_VDIN_NOC_RT_A,LAI_VDIN_NOC_RT,"Labour inspection visits per inspector",A,Annual,3.54 KB,2008,2018,24/01/2020 13:53:33,423,YI,"Yearly indicators",OSH,"Safety and health at work"
INJ_IRNF_NOC_RT_A,INJ_IRNF_NOC_RT,"Non-fatal occupational injuries per 100'000 workers",A,Annual,13.1 KB,1990,2018,08/03/2020 06:51:23,1489,KI,"Key Indicators",OSH,"Safety and health at work"
INJ_TLPI_NOC_NB_A,INJ_TLPI_NOC_NB,"Days lost per occupational injury",A,Annual,10.1 KB,1990,2018,08/03/2020 06:51:29,1115,KI,"Key Indicators",OSH,"Safety and health at work"
INJ_IRFA_NOC_RT_A,INJ_IRFA_NOC_RT,"Fatal occupational injuries per 100'000 workers",A,Annual,11.57 KB,1990,2018,08/03/2020 06:51:17,1628,KI,"Key Indicators",OSH,"Safety and health at work"
ILR_TUMT_NOC_RT_A,ILR_TUMT_NOC_RT,"Trade union density rate (%)",A,Annual,5.05 KB,2000,2016,09/07/2019 07:47:32,856,IR,"Industrial relations",IR,"Industrial relations"
ILR_CBCT_NOC_RT_A,ILR_CBCT_NOC_RT,"Collective bargaining coverage rate (%)",A,Annual,3.78 KB,2000,2016,10/04/2019 17:26:59,622,IR,"Industrial relations",IR,"Industrial relations"
STR_TSTR_ECO_NB_A,STR_TSTR_ECO_NB,"Number of strikes and lockouts by economic activity",A,Annual,157.56 KB,1969,2018,23/02/2020 07:22:54,38662,YI,"Yearly indicators",IR,"Industrial relations"
STR_DAYS_ECO_NB_A,STR_DAYS_ECO_NB,"Days not worked due to strikes and lockouts by economic activity",A,Annual,191.61 KB,1969,2018,23/02/2020 07:23:03,37970,YI,"Yearly indicators",IR,"Industrial relations"
STR_WORK_ECO_NB_A,STR_WORK_ECO_NB,"Workers involved in strikes and lockouts by economic activity (thousands)",A,Annual,302.73 KB,1969,2018,23/02/2020 06:31:57,56415,YI,"Yearly indicators",IR,"Industrial relations"
STR_DAYS_ECO_RT_A,STR_DAYS_ECO_RT,"Days not worked per 1000 workers due to strikes and lockouts by economic activity (per 1000 workers)",A,Annual,47.86 KB,1980,2018,22/12/2019 06:29:39,9112,YI,"Yearly indicators",IR,"Industrial relations"
STR_DAYS_NOC_RT_A,STR_DAYS_NOC_RT,"Days not worked per 1000 workers due to strikes and lockouts (per 1000 workers)",A,Annual,5.47 KB,1990,2018,08/03/2020 06:51:34,721,KI,"Key Indicators",IR,"Industrial relations"
MST_XWAP_SEX_AGE_CBR_NB_A,MST_XWAP_SEX_AGE_CBR_NB,"Working-age population by sex, age and place of birth (thousands)",A,Annual,1.04 MB,1991,2019,08/03/2020 06:20:57,131841,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_XWAP_SEX_AGE_CCT_NB_A,MST_XWAP_SEX_AGE_CCT_NB,"Working-age population by sex, age and citizenship (thousands)",A,Annual,922.72 KB,1994,2019,06/03/2020 21:43:20,117621,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_XWAP_SEX_EDU_CBR_NB_A,MST_XWAP_SEX_EDU_CBR_NB,"Working-age population by sex, education and place of birth (thousands)",A,Annual,860.07 KB,1991,2019,06/03/2020 21:43:20,100020,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_XWAP_SEX_EDU_CCT_NB_A,MST_XWAP_SEX_EDU_CCT_NB,"Working-age population by sex, education and citizenship (thousands)",A,Annual,759.87 KB,1994,2019,06/03/2020 21:43:20,88936,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MNA_TPOP_SEX_CRS_NB_A,MNA_TPOP_SEX_CRS_NB,"Stock of nationals abroad by sex and country of residence (thousands)",A,Annual,3.1 KB,1993,2018,24/01/2020 16:16:10,310,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_FPOP_SEX_CBR_NB_A,MFL_FPOP_SEX_CBR_NB,"Inflow of foreign-born working-age population by sex and country of birth (in thousands)",A,Annual,14.06 KB,1992,2018,05/03/2020 10:43:35,1874,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_NCIT_SEX_CCT_NB_A,MFL_NCIT_SEX_CCT_NB,"Inflow of working-age non-citizens by sex and country of citizenship (in thousands)",A,Annual,36.71 KB,1980,2018,05/03/2020 16:31:12,5490,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_FWAP_SEX_EDU_NB_A,MFL_FWAP_SEX_EDU_NB,"Inflow of foreign-born working-age population by sex and education (in thousands)",A,Annual,4.03 KB,1992,2018,14/02/2020 10:27:58,486,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_NWAP_SEX_EDU_NB_A,MFL_NWAP_SEX_EDU_NB,"Inflow of working-age non-citizens by sex and education (in thousands)",A,Annual,8.18 KB,2000,2018,05/03/2020 09:45:00,1112,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MNA_XRET_SEX_CPR_NB_A,MNA_XRET_SEX_CPR_NB,"Inflow of nationals returned from abroad by sex and country of previous residence (thousands)",A,Annual,8.67 KB,2014,2018,05/03/2020 17:49:32,1234,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_FEMP_SEX_ECO_NB_A,MFL_FEMP_SEX_ECO_NB,"Inflow of foreign-born employed persons by sex and economic activity (in thousands)",A,Annual,5.36 KB,1997,2018,16/02/2020 06:53:13,725,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_FORP_SEX_CBR_NB_A,MST_FORP_SEX_CBR_NB,"Foreign-born working-age population by sex and country of birth (in thousands)",A,Annual,24.42 KB,2000,2018,05/03/2020 14:51:04,3051,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_NEMP_SEX_ECO_NB_A,MFL_NEMP_SEX_ECO_NB,"Inflow of employed non-citizens by sex and economic activity (in thousands)",A,Annual,9.57 KB,2001,2018,05/03/2020 09:51:49,1417,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_FEMP_SEX_OCU_NB_A,MFL_FEMP_SEX_OCU_NB,"Inflow of foreign-born employed persons by sex and occupation (in thousands)",A,Annual,4.13 KB,1997,2018,14/02/2020 10:28:01,533,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MFL_NEMP_SEX_OCU_NB_A,MFL_NEMP_SEX_OCU_NB,"Inflow of employed non-citizens by sex and occupation (in thousands)",A,Annual,7.99 KB,2001,2018,05/03/2020 09:58:25,1210,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MNA_OPOP_SEX_CDS_NB_A,MNA_OPOP_SEX_CDS_NB,"Outflow of nationals by sex and country of destination (thousands)",A,Annual,6.63 KB,1997,2018,05/03/2020 16:38:45,803,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_NCTP_SEX_CCT_NB_A,MST_NCTP_SEX_CCT_NB,"Non-citizen working-age population by sex and country of citizenship (in thousands)",A,Annual,31.39 KB,2000,2018,05/03/2020 12:22:12,4095,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEAP_SEX_AGE_CBR_NB_A,MST_TEAP_SEX_AGE_CBR_NB,"Labour force by sex, age and place of birth (thousands)",A,Annual,950.71 KB,1991,2019,08/03/2020 06:21:58,121490,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEAP_SEX_AGE_CCT_NB_A,MST_TEAP_SEX_AGE_CCT_NB,"Labour force by sex, age and citizenship (thousands)",A,Annual,856.5 KB,1991,2019,08/03/2020 06:22:10,110296,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEAP_SEX_AGE_CBR_RT_A,MST_TEAP_SEX_AGE_CBR_RT,"Labour force participation rate by sex, age and place of birth (%)",A,Annual,883.67 KB,1994,2019,06/03/2020 21:43:21,120568,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEAP_SEX_AGE_CCT_RT_A,MST_TEAP_SEX_AGE_CCT_RT,"Labour force participation rate by sex, age and citizenship (%)",A,Annual,797.98 KB,1994,2019,06/03/2020 21:43:21,109537,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_AGE_CBR_NB_A,MST_TEMP_SEX_AGE_CBR_NB,"Employment by sex, age and place of birth (thousands)",A,Annual,957.7 KB,1991,2019,08/03/2020 06:21:23,122549,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_AGE_CCT_NB_A,MST_TEMP_SEX_AGE_CCT_NB,"Employment by sex, age and citizenship (thousands)",A,Annual,856.25 KB,1990,2019,06/03/2020 21:43:20,110518,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_ECO_CBR_NB_A,MST_TEMP_SEX_ECO_CBR_NB,"Employment by sex, economic activity and place of birth (thousands)",A,Annual,1.07 MB,1991,2019,08/03/2020 06:21:02,128818,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_ECO_CCT_NB_A,MST_TEMP_SEX_ECO_CCT_NB,"Employment by sex, economic activity and citizenship (thousands)",A,Annual,906.26 KB,1995,2019,06/03/2020 21:43:20,110197,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_OCU_CBR_NB_A,MST_TEMP_SEX_OCU_CBR_NB,"Employment by sex, occupation and place of birth (thousands)",A,Annual,952.06 KB,1993,2019,06/03/2020 21:43:20,113226,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_OCU_CCT_NB_A,MST_TEMP_SEX_OCU_CCT_NB,"Employment by sex, occupation and citizenship (thousands)",A,Annual,867 KB,1995,2019,08/03/2020 06:21:06,104055,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_STE_CBR_NB_A,MST_TEMP_SEX_STE_CBR_NB,"Employment by sex, status in employment and place of birth (thousands)",A,Annual,148.19 KB,1993,2019,06/03/2020 21:43:20,18438,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_STE_CCT_NB_A,MST_TEMP_SEX_STE_CCT_NB,"Employment by sex, status in employment and citizenship (thousands)",A,Annual,107.5 KB,1994,2019,06/03/2020 21:43:20,13768,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_AGE_CBR_RT_A,MST_TEMP_SEX_AGE_CBR_RT,"Employment-to-population ratio by sex, age and place of birth (%)",A,Annual,894.32 KB,1994,2019,08/03/2020 06:23:22,122060,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_AGE_CCT_RT_A,MST_TEMP_SEX_AGE_CCT_RT,"Employment-to-population ratio by sex, age and citizenship (%)",A,Annual,795.55 KB,1994,2019,06/03/2020 21:43:21,109175,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_CBR_ECO_DT_A,MST_TEMP_SEX_CBR_ECO_DT,"Employment distribution by economic activity (by sex and place of birth) (%)",A,Annual,776.01 KB,1991,2019,08/03/2020 06:22:44,123833,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_CCT_ECO_DT_A,MST_TEMP_SEX_CCT_ECO_DT,"Employment distribution by economic activity (by sex and citizenship) (%)",A,Annual,645.01 KB,1995,2019,06/03/2020 21:43:21,105878,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
MST_TEMP_SEX_CBR_OCU_DT_A,MST_TEMP_SEX_CBR_OCU_DT,"Employment distribution by occupation (by sex and place of birth) (%)",A,Annual,665.66 KB,1993,2019,06/03/2020 21:43:21,111439,ILMS,"Labour Migration Statistics",MIG,"Labour migration"
